|Run	|Epoch	#PerTrlMSec	#FillSSE	#FillAvgSSE	#FillPctErr	#FillPctCor	#FillCosDiff	#InpSSE	#InpAvgSSE	#InpPctErr	#InpPctCor	#InpCosDiff	#UnAmbFillErr	#AmbFillErr	#CurQFillErr	#RevQFillErr	#UnAmbFillSSE	#AmbFillSSE	#CurQFillSSE	#RevQFillSSE	#UnAmbFillCosDiff	#AmbFillCosDiff	#CurQFillCosDiff	#RevQFillCosDiff	#Encode ActAvg	#Encode Hog	#Encode Dead	#EncodeCT ActAvg	#EncodeCT Hog	#EncodeCT Dead	#Gestalt ActAvg	#Gestalt Hog	#Gestalt Dead	#GestaltCT ActAvg	#GestaltCT Hog	#GestaltCT Dead	#Decode ActAvg	#Decode Hog	#Decode Dead
0	207	12.94	0.3358	0.006106	0.2005	0.7995	0.8069	0.2703	0.005406	0.3012	0.6988	0.6563	0.1326	0.2232	0.102	0.2748	0.2281	0.3679	0.1762	0.4535	0.8652	0.7921	0.901	0.7363	0.2074	0.04861	0	0.1213	0.02778	0.006944	0.05475	0	0.3403	0.03796	0	0.1806	0.1485	0	0.006944
0	208	12.87	0.3565	0.006482	0.2041	0.7959	0.8018	0.2719	0.005438	0.2947	0.7053	0.6627	0.115	0.2494	0.116	0.2648	0.207	0.4296	0.2096	0.4537	0.8871	0.759	0.8832	0.7482	0.208	0.07639	0	0.1212	0.02778	0.006944	0.05401	0.006944	0.3681	0.03888	0	0.1528	0.1451	0	0.006944
0	209	13.08	0.3605	0.006555	0.2048	0.7952	0.8018	0.2829	0.005657	0.3092	0.6908	0.65	0.124	0.25	0.108	0.2753	0.2147	0.4443	0.1952	0.4783	0.8821	0.7556	0.8928	0.7369	0.2088	0.09722	0	0.1214	0.04167	0.01389	0.05374	0.006944	0.3611	0.03861	0	0.1458	0.1464	0	0.006944
0	210	13.33	0.3823	0.006951	0.2254	0.7746	0.7844	0.2899	0.005798	0.321	0.679	0.6451	0.1164	0.2907	0.126	0.2944	0.1887	0.5024	0.2216	0.4892	0.8919	0.7185	0.8777	0.7206	0.2091	0.1181	0	0.1217	0.04167	0.006944	0.05459	0.006944	0.3472	0.03773	0	0.1597	0.1481	0	0.006944
0	211	13.21	0.33	0.006	0.1917	0.8083	0.8165	0.2625	0.005251	0.2833	0.7167	0.6641	0.08658	0.2599	0.104	0.2545	0.1454	0.4513	0.1827	0.4335	0.9157	0.7527	0.899	0.7583	0.2056	0.06944	0	0.1214	0.02778	0.006944	0.05452	0.006944	0.3125	0.0375	0	0.1597	0.1475	0	0.006944
0	212	13.18	0.383	0.006963	0.225	0.775	0.7849	0.2933	0.005867	0.3098	0.6902	0.6426	0.1181	0.2608	0.126	0.2941	0.1961	0.4475	0.2213	0.4918	0.8882	0.7499	0.8788	0.7198	0.2081	0.09028	0	0.1214	0.02778	0.006944	0.05458	0.006944	0.3472	0.03741	0	0.1528	0.1482	0	0.006944
0	213	13.32	0.3337	0.006067	0.1939	0.8061	0.8084	0.2516	0.005032	0.2835	0.7165	0.667	0.08	0.2565	0.114	0.2468	0.131	0.4474	0.2033	0.4155	0.9242	0.7437	0.8839	0.7607	0.2059	0.1111	0	0.1216	0.02778	0.006944	0.05479	0.006944	0.3681	0.03771	0	0.1875	0.1485	0	0.006944
0	214	13.14	0.3143	0.005714	0.1899	0.8101	0.82	0.2833	0.005665	0.3028	0.6972	0.6477	0.09193	0.245	0.088	0.2709	0.1427	0.4147	0.1532	0.4386	0.9143	0.7665	0.9141	0.7466	0.2082	0.09028	0	0.1211	0.02778	0.006944	0.05376	0.006944	0.3472	0.03792	0	0.1667	0.1493	0	0.006944
0	215	13.45	0.3668	0.006668	0.2203	0.7797	0.7862	0.2819	0.005638	0.3146	0.6854	0.6457	0.1044	0.2586	0.134	0.2744	0.171	0.4325	0.2349	0.4418	0.9021	0.7466	0.8664	0.7382	0.2079	0.06944	0	0.1217	0.02778	0.006944	0.05414	0	0.3403	0.03749	0	0.1458	0.1483	0	0.006944
0	216	13.81	0.3502	0.006367	0.2033	0.7967	0.803	0.2737	0.005475	0.2904	0.7096	0.653	0.1168	0.2392	0.11	0.2704	0.1943	0.4185	0.1937	0.4606	0.8862	0.7687	0.8934	0.7379	0.2069	0.06944	0	0.1217	0.02778	0.006944	0.05469	0.01389	0.3472	0.03776	0	0.1736	0.1476	0	0
0	217	13.46	0.3651	0.006637	0.2114	0.7886	0.792	0.2889	0.005777	0.3067	0.6933	0.6452	0.1021	0.2878	0.114	0.2821	0.1663	0.5087	0.2071	0.474	0.9041	0.7115	0.8851	0.7261	0.2065	0.09028	0	0.1216	0.02778	0.01389	0.05465	0.006944	0.3125	0.03758	0	0.1875	0.1493	0	0.006944
0	218	14.16	0.3672	0.006676	0.2126	0.7874	0.7947	0.2852	0.005703	0.3196	0.6804	0.6544	0.1017	0.2602	0.118	0.2785	0.1686	0.4553	0.2096	0.4737	0.9023	0.7482	0.8865	0.7305	0.209	0.09722	0	0.1213	0.02778	0.01389	0.05597	0	0.3611	0.03728	0	0.1597	0.149	0	0.006944
0	219	14.64	0.2615	0.004754	0.1519	0.8481	0.8548	0.2602	0.005205	0.2809	0.7191	0.6641	0.101	0.1836	0.064	0.2256	0.1728	0.3173	0.1154	0.3817	0.9052	0.8221	0.9347	0.7897	0.2081	0.09028	0	0.1212	0.02778	0.01389	0.05597	0	0.3194	0.03781	0	0.1736	0.1493	0	0.006944
0	220	13.48	0.3213	0.005842	0.1866	0.8134	0.8199	0.2923	0.005846	0.3191	0.6809	0.6438	0.1078	0.221	0.11	0.2366	0.1789	0.3868	0.1957	0.3994	0.8973	0.7856	0.891	0.7753	0.2089	0.0625	0	0.1218	0.04167	0.01389	0.05522	0	0.3194	0.0374	0	0.1736	0.1488	0	0.006944
0	221	15.06	0.2954	0.005371	0.1783	0.8217	0.8293	0.2905	0.00581	0.3075	0.6925	0.6444	0.1078	0.232	0.09	0.2455	0.1709	0.3957	0.1569	0.3969	0.9014	0.7711	0.9135	0.7653	0.2097	0.07639	0	0.1215	0.02778	0.01389	0.05543	0.006944	0.3264	0.03724	0	0.1597	0.1475	0	0
0	222	14.11	0.3476	0.00632	0.2025	0.7975	0.8013	0.2841	0.005683	0.3011	0.6989	0.6525	0.1078	0.2614	0.092	0.2923	0.1837	0.4502	0.1687	0.4878	0.8916	0.7465	0.9082	0.7152	0.208	0.06944	0	0.1219	0.02778	0.01389	0.05555	0.01389	0.3264	0.03753	0	0.1806	0.1476	0	0
0	223	13.94	0.43	0.007818	0.2472	0.7528	0.7601	0.2815	0.00563	0.3035	0.6965	0.6526	0.1075	0.3226	0.154	0.3028	0.1748	0.5724	0.27	0.5241	0.8963	0.6863	0.8504	0.7063	0.2075	0.08333	0	0.1216	0.02778	0.01389	0.05444	0.006944	0.3681	0.03725	0	0.1806	0.149	0	0.006944
0	224	14.54	0.4032	0.007331	0.2314	0.7686	0.7756	0.2812	0.005624	0.3075	0.6925	0.6529	0.1123	0.2756	0.148	0.2788	0.1902	0.4844	0.2708	0.4694	0.8929	0.7313	0.8493	0.7387	0.2077	0.04861	0	0.1218	0.02778	0.006944	0.05569	0.006944	0.3333	0.03736	0	0.1806	0.1486	0	0.006944
0	225	14.27	0.3534	0.006426	0.2058	0.7942	0.8018	0.293	0.005859	0.3105	0.6895	0.6434	0.09694	0.25	0.124	0.2577	0.1515	0.441	0.2151	0.4397	0.9143	0.7532	0.8788	0.7541	0.2074	0.1111	0	0.1215	0.02778	0.006944	0.05522	0	0.3472	0.03785	0	0.1944	0.1487	0	0.006944
0	226	14.21	0.3383	0.006151	0.1975	0.8025	0.8124	0.2882	0.005765	0.3067	0.6933	0.6475	0.09402	0.2654	0.114	0.2538	0.161	0.4548	0.1972	0.4324	0.913	0.7453	0.891	0.7598	0.207	0.09028	0	0.1218	0.02778	0.006944	0.05489	0.006944	0.3542	0.03772	0	0.1458	0.148	0	0.006944
0	227	13.95	0.3662	0.006658	0.2191	0.7809	0.788	0.3086	0.006173	0.3188	0.6812	0.6347	0.09888	0.2895	0.11	0.302	0.1569	0.4921	0.1972	0.4878	0.9076	0.7168	0.8914	0.7107	0.2081	0.08333	0	0.1219	0.02778	0.006944	0.05498	0	0.3819	0.03733	0	0.1528	0.1474	0	0
0	228	13.17	0.3563	0.006479	0.2048	0.7952	0.7998	0.2916	0.005832	0.2935	0.7065	0.6562	0.0907	0.2661	0.118	0.2626	0.153	0.4675	0.2096	0.4516	0.9148	0.7366	0.8851	0.7426	0.2075	0.06944	0	0.1218	0.02778	0.006944	0.05464	0.006944	0.3472	0.03752	0	0.1458	0.1476	0	0
0	229	13.07	0.3281	0.005965	0.1901	0.8099	0.817	0.2948	0.005895	0.3138	0.6862	0.643	0.09812	0.2512	0.116	0.2365	0.1652	0.4383	0.206	0.4006	0.9088	0.7544	0.886	0.7754	0.2088	0.06944	0	0.1217	0.02083	0.006944	0.05517	0.006944	0.3472	0.03727	0	0.1736	0.1484	0	0
0	230	13.59	0.3552	0.006459	0.2038	0.7962	0.8028	0.3131	0.006261	0.3157	0.6843	0.6317	0.08728	0.2577	0.112	0.2692	0.1535	0.448	0.2053	0.4563	0.9145	0.7515	0.8874	0.7449	0.2087	0.08333	0	0.1215	0.02778	0.01389	0.05501	0.006944	0.3194	0.03716	0	0.1736	0.1486	0	0.006944
0	231	13.21	0.3627	0.006595	0.2142	0.7858	0.7919	0.2843	0.005686	0.2936	0.7064	0.6485	0.1104	0.2729	0.128	0.2699	0.1798	0.4695	0.2297	0.4404	0.8941	0.7335	0.8713	0.7433	0.2071	0.09028	0	0.1219	0.02083	0.006944	0.05736	0.006944	0.3194	0.03751	0	0.1528	0.1475	0	0.006944
0	232	13.46	0.3042	0.005531	0.1815	0.8185	0.8246	0.3013	0.006026	0.3176	0.6824	0.6353	0.1042	0.2279	0.086	0.2577	0.1701	0.3875	0.1478	0.4274	0.9026	0.7758	0.9153	0.7529	0.2081	0.06944	0	0.122	0.02083	0.006944	0.05502	0	0.3403	0.03766	0	0.1528	0.1468	0	0
0	233	12.94	0.3392	0.006168	0.1935	0.8065	0.8101	0.299	0.005979	0.3147	0.6853	0.6451	0.1058	0.2557	0.1	0.2626	0.1762	0.4601	0.1798	0.4549	0.8966	0.7484	0.9017	0.7424	0.2079	0.0625	0	0.1223	0.01389	0.01389	0.05485	0.01389	0.3264	0.0375	0	0.1597	0.1484	0	0.006944
0	234	12.74	0.3647	0.006631	0.2159	0.7841	0.7954	0.2845	0.00569	0.3061	0.6939	0.6459	0.1169	0.2721	0.114	0.2908	0.191	0.4665	0.1974	0.4851	0.8908	0.7405	0.8881	0.7295	0.2081	0.09028	0	0.122	0.02083	0.006944	0.05586	0.01389	0.3056	0.03754	0	0.1597	0.1484	0	0.006944
0	235	13.05	0.3669	0.006672	0.2119	0.7881	0.7973	0.2987	0.005975	0.3057	0.6943	0.6432	0.0975	0.2617	0.132	0.2595	0.1532	0.4659	0.2408	0.4341	0.9141	0.7436	0.867	0.7601	0.2078	0.05556	0	0.1222	0.02083	0.006944	0.05562	0	0.3681	0.03707	0	0.1458	0.1473	0	0.006944
0	236	13.04	0.3293	0.005988	0.1955	0.8045	0.8106	0.302	0.00604	0.3203	0.6797	0.6401	0.09002	0.2448	0.114	0.2494	0.1474	0.4161	0.1998	0.4104	0.9128	0.7628	0.8892	0.7588	0.2082	0.0625	0	0.1222	0.02778	0.006944	0.05641	0.01389	0.3194	0.03719	0	0.1806	0.1483	0	0.006944
0	237	13.56	0.3704	0.006735	0.2134	0.7866	0.7949	0.3052	0.006104	0.3296	0.6704	0.6347	0.1144	0.2536	0.11	0.2908	0.1872	0.45	0.2035	0.4889	0.8957	0.7514	0.8893	0.7268	0.2087	0.08333	0	0.1229	0.04167	0.006944	0.05656	0	0.3264	0.03694	0	0.1458	0.1483	0	0.006944
0	238	13.6	0.2975	0.005409	0.1722	0.8278	0.8352	0.2788	0.005576	0.2787	0.7213	0.6606	0.09867	0.2314	0.082	0.2436	0.169	0.4022	0.1468	0.4144	0.9061	0.7776	0.9206	0.768	0.2071	0.09722	0	0.1224	0.02083	0.006944	0.05543	0.01389	0.3472	0.03761	0	0.125	0.1493	0	0.006944
0	239	13.07	0.375	0.006819	0.2111	0.7889	0.7919	0.3114	0.006229	0.3259	0.6741	0.6331	0.1048	0.2605	0.116	0.2778	0.1884	0.4609	0.2104	0.4883	0.8971	0.7428	0.8831	0.7293	0.2084	0.09028	0	0.1226	0.02778	0.006944	0.05527	0.006944	0.3264	0.03751	0	0.1597	0.1488	0	0.006944
0	240	13.11	0.3114	0.005662	0.1801	0.8199	0.8237	0.3111	0.006223	0.311	0.689	0.6378	0.1061	0.2252	0.078	0.264	0.18	0.3937	0.1379	0.4525	0.8963	0.7793	0.923	0.7424	0.2076	0.1042	0	0.1221	0.02083	0.006944	0.05465	0.006944	0.3403	0.03772	0	0.1806	0.1497	0	0.006944
0	241	13.09	0.3376	0.006138	0.1942	0.8058	0.8095	0.2772	0.005545	0.2867	0.7133	0.665	0.1134	0.2398	0.112	0.2494	0.1845	0.4314	0.2023	0.4238	0.8921	0.761	0.8875	0.7588	0.2077	0.07639	0	0.1224	0.02778	0.006944	0.05526	0.006944	0.3403	0.03744	0	0.1528	0.1478	0	0.006944
0	242	13.16	0.3352	0.006095	0.1972	0.8028	0.8108	0.2946	0.005891	0.303	0.697	0.651	0.09544	0.2605	0.098	0.2737	0.1554	0.45	0.172	0.4582	0.911	0.7474	0.9031	0.7412	0.208	0.07639	0	0.1225	0.02083	0.006944	0.05497	0.01389	0.3542	0.03765	0	0.1528	0.1473	0	0.006944
0	243	13.08	0.3227	0.005868	0.1924	0.8076	0.815	0.3401	0.006802	0.3427	0.6573	0.6151	0.1194	0.222	0.104	0.2564	0.1928	0.3798	0.1788	0.4245	0.8905	0.7813	0.8995	0.7541	0.2077	0.05556	0	0.1227	0.02083	0.006944	0.05512	0.01389	0.3472	0.03748	0	0.1597	0.1477	0	0
0	244	13.09	0.3645	0.006628	0.2139	0.7861	0.7919	0.313	0.006261	0.3191	0.6809	0.63	0.1326	0.2292	0.114	0.2872	0.218	0.3959	0.1975	0.4852	0.8746	0.7746	0.8894	0.7202	0.2061	0.09028	0	0.1223	0.01389	0.006944	0.05473	0	0.3264	0.03763	0	0.1736	0.1486	0	0.006944
0	245	12.91	0.4115	0.007482	0.2395	0.7605	0.7711	0.3083	0.006165	0.3138	0.6862	0.6345	0.1314	0.2713	0.14	0.3059	0.2153	0.4736	0.2453	0.5193	0.8811	0.736	0.864	0.7106	0.2078	0.08333	0	0.1237	0.02778	0.006944	0.0545	0.01389	0.3819	0.03726	0	0.1528	0.1461	0	0
0	246	12.91	0.3829	0.006963	0.2172	0.7828	0.7854	0.2991	0.005982	0.3004	0.6996	0.648	0.1141	0.2893	0.136	0.2653	0.1995	0.5121	0.2447	0.4615	0.8861	0.7157	0.8643	0.7395	0.2073	0.0625	0	0.1234	0.02778	0.006944	0.05638	0.006944	0.3403	0.03688	0	0.1528	0.1481	0	0
0	247	13.34	0.2974	0.005408	0.1766	0.8234	0.8311	0.2962	0.005925	0.3123	0.6877	0.6408	0.106	0.2167	0.084	0.2506	0.173	0.3715	0.1508	0.41	0.9004	0.7907	0.9153	0.766	0.2075	0.1042	0	0.1231	0.02778	0.006944	0.05497	0.006944	0.3472	0.03774	0	0.2014	0.1492	0	0.006944
0	248	13.27	0.3937	0.007158	0.2288	0.7712	0.7786	0.3045	0.006091	0.3109	0.6891	0.6381	0.09577	0.2743	0.14	0.2839	0.164	0.4724	0.2425	0.4863	0.9096	0.7331	0.866	0.7234	0.2069	0.06944	0	0.1227	0.02083	0.006944	0.05611	0.006944	0.3403	0.03742	0	0.1111	0.1488	0	0.006944
0	249	13.24	0.336	0.006109	0.191	0.809	0.8122	0.2954	0.005909	0.308	0.692	0.6503	0.0799	0.2464	0.096	0.2626	0.1394	0.4345	0.1733	0.4566	0.9231	0.7563	0.9045	0.7432	0.2087	0.09028	0	0.1232	0.02778	0.006944	0.05545	0.006944	0.3542	0.03763	0	0.1806	0.1495	0	0
0	250	13.2	0.341	0.006199	0.1912	0.8088	0.811	0.2785	0.00557	0.2838	0.7162	0.6617	0.07812	0.2617	0.106	0.2506	0.1404	0.4657	0.1929	0.4421	0.9222	0.7418	0.892	0.7563	0.2062	0.07639	0	0.1233	0.01389	0.006944	0.0553	0	0.3333	0.03809	0	0.1806	0.1476	0	0.006944
0	251	13.31	0.3645	0.006627	0.2091	0.7909	0.7953	0.2612	0.005223	0.2606	0.7394	0.6712	0.08798	0.2459	0.138	0.2462	0.1456	0.4335	0.2445	0.4243	0.9191	0.756	0.8618	0.7629	0.2075	0.07639	0	0.1235	0.02083	0.006944	0.05533	0	0.3264	0.03771	0	0.1597	0.1488	0	0.006944
0	252	13.08	0.3708	0.006741	0.2156	0.7844	0.7957	0.3132	0.006264	0.318	0.682	0.6341	0.1018	0.2588	0.11	0.2952	0.1634	0.4538	0.1906	0.5056	0.9075	0.7517	0.8933	0.7235	0.2068	0.05556	0	0.1237	0.02778	0	0.05499	0	0.3333	0.03711	0	0.1597	0.1472	0	0.006944
0	253	12.99	0.3404	0.00619	0.1987	0.8013	0.8075	0.289	0.00578	0.3	0.7	0.6471	0.1042	0.2361	0.09	0.2872	0.1754	0.4071	0.1627	0.481	0.902	0.7689	0.9096	0.726	0.2076	0.06944	0	0.1232	0.02083	0.006944	0.05511	0.01389	0.3194	0.03769	0	0.1528	0.1491	0	0.006944
0	254	12.72	0.3151	0.005729	0.1794	0.8206	0.826	0.2905	0.00581	0.2899	0.7101	0.6567	0.09363	0.243	0.086	0.2519	0.1572	0.4361	0.1573	0.4345	0.9108	0.7621	0.9138	0.7592	0.2074	0.08333	0	0.1234	0.02778	0.006944	0.05599	0	0.3333	0.03775	0	0.1944	0.1481	0	0.006944
0	255	12.78	0.3778	0.006869	0.2138	0.7862	0.7894	0.318	0.00636	0.3274	0.6726	0.6322	0.1007	0.279	0.13	0.2658	0.1705	0.5003	0.2383	0.4587	0.9029	0.7232	0.8677	0.7435	0.2082	0.06944	0	0.1238	0.02083	0.006944	0.05591	0.01389	0.3125	0.03705	0	0.1736	0.1491	0	0
0	256	12.86	0.3095	0.005627	0.1857	0.8143	0.8193	0.2483	0.004965	0.2709	0.7291	0.6751	0.1235	0.2177	0.094	0.2544	0.2038	0.3655	0.1622	0.417	0.8798	0.7882	0.9087	0.7522	0.2074	0.09028	0	0.1238	0.02083	0.006944	0.05507	0.006944	0.3264	0.03742	0	0.1389	0.1485	0	0.006944
0	257	13.04	0.344	0.006254	0.1947	0.8053	0.809	0.3138	0.006275	0.3158	0.6842	0.6355	0.1052	0.253	0.114	0.2475	0.1831	0.4501	0.2014	0.4372	0.8976	0.751	0.8884	0.757	0.2071	0.09028	0	0.1242	0.02778	0.006944	0.05617	0.01389	0.3056	0.03754	0	0.1667	0.1481	0	0
0	258	12.85	0.404	0.007345	0.2361	0.7639	0.7729	0.3016	0.006033	0.3094	0.6906	0.6469	0.1247	0.2816	0.128	0.3138	0.2002	0.4928	0.2257	0.5283	0.8891	0.7215	0.8732	0.7028	0.2077	0.08333	0	0.1241	0.02083	0.006944	0.05529	0.006944	0.3472	0.03724	0	0.1736	0.1489	0	0.006944
0	259	12.82	0.3955	0.007191	0.2277	0.7723	0.7755	0.3043	0.006085	0.3106	0.6894	0.6393	0.1315	0.2509	0.138	0.2835	0.2216	0.4406	0.2387	0.4939	0.8731	0.7506	0.8675	0.7159	0.2078	0.0625	0	0.1239	0.02083	0.006944	0.05515	0.006944	0.3611	0.03698	0	0.1944	0.1483	0	0.006944
0	260	13.05	0.3369	0.006125	0.1879	0.8121	0.8126	0.2863	0.005725	0.2811	0.7189	0.6631	0.1079	0.2388	0.09	0.2646	0.1977	0.4231	0.1617	0.474	0.8914	0.763	0.9113	0.7347	0.2088	0.125	0	0.1241	0.02778	0.006944	0.05398	0.01389	0.3958	0.03855	0	0.1528	0.1458	0	0.006944
0	261	13.02	0.3306	0.006012	0.1932	0.8068	0.8129	0.3261	0.006522	0.3285	0.6715	0.6294	0.08639	0.2634	0.096	0.2679	0.149	0.4496	0.1682	0.4535	0.9135	0.7479	0.9075	0.74	0.2072	0.09028	0	0.1241	0.01389	0.006944	0.05584	0	0.3472	0.03778	0	0.1528	0.1498	0	0.006944
0	262	13.06	0.3339	0.006072	0.2	0.8	0.8137	0.3037	0.006073	0.3162	0.6838	0.6372	0.1092	0.236	0.104	0.2709	0.1767	0.399	0.1812	0.4428	0.9017	0.7773	0.9002	0.7515	0.2073	0.06944	0	0.1238	0.02778	0.006944	0.05544	0	0.3681	0.0376	0	0.1528	0.1488	0	0
0	263	13.16	0.353	0.006418	0.205	0.795	0.8041	0.2857	0.005715	0.3017	0.6983	0.6517	0.1229	0.2709	0.106	0.2785	0.2082	0.4716	0.1899	0.47	0.8864	0.7353	0.8941	0.7397	0.2085	0.06944	0	0.1242	0.02778	0.006944	0.0555	0.006944	0.3472	0.03744	0	0.1528	0.1491	0	0.006944
0	264	13.53	0.3484	0.006334	0.2023	0.7977	0.8089	0.3243	0.006486	0.3266	0.6734	0.6264	0.1103	0.2358	0.116	0.2609	0.1813	0.4131	0.2024	0.446	0.8972	0.7762	0.8863	0.7589	0.2075	0.09722	0	0.1244	0.02778	0.006944	0.05426	0.01389	0.3681	0.03758	0	0.1667	0.1491	0	0.006944
0	265	13.03	0.3777	0.006868	0.2212	0.7788	0.7938	0.3169	0.006337	0.3221	0.6779	0.6332	0.1082	0.2768	0.12	0.2941	0.1764	0.4803	0.2046	0.5025	0.9011	0.7402	0.8873	0.727	0.2085	0.09722	0	0.1244	0.02083	0.006944	0.05542	0.006944	0.3264	0.03776	0	0.1458	0.1497	0	0.006944
0	266	13.25	0.3567	0.006486	0.2063	0.7937	0.7973	0.3056	0.006112	0.3095	0.6905	0.643	0.1242	0.255	0.088	0.3038	0.2083	0.4488	0.154	0.5231	0.8755	0.7523	0.9119	0.7035	0.2072	0.07639	0	0.1239	0.02778	0.006944	0.05627	0	0.3264	0.03742	0	0.1389	0.1494	0	0.006944
0	267	13.08	0.3019	0.005489	0.1757	0.8243	0.8359	0.31	0.0062	0.3109	0.6891	0.6411	0.07839	0.2434	0.082	0.2506	0.1367	0.4159	0.1412	0.4301	0.9246	0.7752	0.9263	0.7623	0.2071	0.1111	0	0.1242	0.02778	0	0.05635	0.006944	0.3542	0.03848	0	0.1806	0.1474	0	0.006944
0	268	13.32	0.3975	0.007227	0.2323	0.7677	0.7748	0.3043	0.006086	0.3251	0.6749	0.6424	0.1152	0.2831	0.116	0.3214	0.1883	0.4917	0.2007	0.5471	0.8932	0.7215	0.8864	0.6899	0.2075	0.07639	0	0.1231	0.02083	0	0.05635	0.006944	0.2986	0.03773	0	0.1667	0.1488	0	0.006944
0	269	13.53	0.4059	0.00738	0.2362	0.7638	0.77	0.2878	0.005757	0.3114	0.6886	0.651	0.1094	0.3144	0.13	0.3106	0.1765	0.5522	0.2342	0.5202	0.899	0.6881	0.869	0.703	0.2081	0.09722	0	0.1252	0.02778	0.006944	0.05568	0.006944	0.3333	0.0374	0	0.1875	0.1488	0	0
0	270	13.29	0.3413	0.006205	0.196	0.804	0.8082	0.2518	0.005036	0.2761	0.7239	0.6803	0.1141	0.2234	0.092	0.2788	0.1931	0.3937	0.1555	0.4915	0.8887	0.781	0.9136	0.7225	0.2065	0.0625	0	0.1244	0.01389	0.006944	0.05536	0.01389	0.3472	0.03895	0	0.1458	0.1469	0	0.006944
0	271	13.15	0.3106	0.005647	0.1808	0.8192	0.8269	0.2907	0.005814	0.3042	0.6958	0.6555	0.08525	0.2319	0.09	0.2506	0.141	0.4036	0.1575	0.4269	0.9182	0.7781	0.9127	0.7616	0.2075	0.1181	0	0.1244	0.02778	0	0.05521	0.01389	0.3403	0.03751	0	0.1736	0.1492	0	0.006944
0	272	13.02	0.3297	0.005995	0.1912	0.8088	0.8135	0.326	0.006521	0.3229	0.6771	0.634	0.1007	0.2388	0.092	0.2684	0.1746	0.4109	0.1616	0.459	0.9024	0.7665	0.9112	0.7371	0.2084	0.07639	0	0.1238	0.02778	0.006944	0.0551	0.006944	0.3194	0.03765	0	0.1875	0.15	0	0.006944
0	273	13.82	0.3879	0.007052	0.2282	0.7718	0.7845	0.32	0.006399	0.3214	0.6786	0.6315	0.1304	0.259	0.13	0.2952	0.2154	0.4449	0.2309	0.4889	0.8793	0.7537	0.8729	0.7269	0.2067	0.06944	0	0.1245	0.01389	0	0.05592	0.01389	0.3472	0.03757	0	0.1458	0.1489	0	0
0	274	13.18	0.3167	0.005758	0.1876	0.8124	0.82	0.2913	0.005826	0.3116	0.6884	0.6542	0.09256	0.2602	0.098	0.2545	0.1522	0.4445	0.1746	0.4179	0.9123	0.7489	0.9004	0.7629	0.2057	0.06944	0	0.1244	0.02083	0	0.05582	0	0.3264	0.03749	0	0.1667	0.1476	0	0
0	275	13.31	0.4041	0.007347	0.227	0.773	0.7768	0.2896	0.005791	0.2979	0.7021	0.6554	0.1144	0.2729	0.112	0.3155	0.1981	0.4904	0.2038	0.556	0.886	0.7328	0.886	0.6947	0.2067	0.06944	0	0.1245	0.01389	0	0.05496	0.006944	0.3333	0.0393	0	0.1389	0.1476	0	0.006944
0	276	13.37	0.3684	0.006698	0.2065	0.7935	0.7977	0.3048	0.006097	0.321	0.679	0.6433	0.09247	0.2821	0.106	0.2817	0.1636	0.5045	0.1937	0.4966	0.9105	0.7226	0.8949	0.7257	0.208	0.05556	0	0.1242	0.02083	0	0.05556	0.006944	0.3056	0.03882	0	0.1806	0.147	0	0
0	277	13.18	0.3931	0.007148	0.2236	0.7764	0.7797	0.3073	0.006145	0.3214	0.6786	0.6455	0.114	0.2737	0.11	0.3106	0.1963	0.4848	0.1962	0.5425	0.8894	0.7289	0.8899	0.6963	0.2081	0.05556	0	0.1252	0.02778	0.006944	0.05467	0.01389	0.3472	0.03724	0	0.1528	0.1473	0	0
0	278	13.49	0.3556	0.006466	0.2	0.8	0.8022	0.2991	0.005982	0.2994	0.7006	0.6464	0.09129	0.2785	0.112	0.2608	0.1609	0.4968	0.2024	0.4595	0.9091	0.7253	0.8879	0.7438	0.2069	0.07639	0	0.1244	0.02778	0.006944	0.05392	0.006944	0.3611	0.03862	0	0.1806	0.146	0	0
0	279	13.39	0.3466	0.006302	0.196	0.804	0.8083	0.282	0.00564	0.2963	0.7037	0.6631	0.0962	0.2523	0.11	0.2558	0.1715	0.4448	0.1948	0.452	0.9063	0.7527	0.8905	0.7522	0.2086	0.09722	0	0.1247	0.02083	0.006944	0.05552	0.01389	0.3611	0.0387	0	0.1597	0.1459	0	0.006944
0	280	13.19	0.3766	0.006847	0.2129	0.7871	0.7943	0.2936	0.005872	0.2947	0.7053	0.6535	0.1104	0.2775	0.126	0.2699	0.1941	0.4921	0.2256	0.4738	0.8946	0.7305	0.8768	0.7411	0.208	0.08333	0	0.1243	0.02083	0.006944	0.05653	0	0.3125	0.03878	0	0.1319	0.1479	0	0.006944
0	281	13.19	0.423	0.007692	0.2402	0.7598	0.7684	0.3409	0.006818	0.3311	0.6689	0.622	0.1181	0.2843	0.126	0.3248	0.2069	0.5016	0.2254	0.5676	0.8838	0.7276	0.876	0.69	0.2081	0.08333	0	0.124	0.02083	0.006944	0.05396	0.006944	0.3472	0.03875	0	0.1389	0.1457	0	0.006944
0	282	13.37	0.3757	0.006832	0.2158	0.7842	0.7934	0.3049	0.006098	0.3099	0.6901	0.6446	0.09112	0.2882	0.116	0.2872	0.1589	0.5016	0.2068	0.4939	0.9129	0.724	0.8862	0.7286	0.206	0.06944	0	0.1247	0.01389	0.006944	0.05435	0.006944	0.3819	0.03931	0	0.1875	0.1456	0	0.006944
